Date,Temperature,Humidity,WeatherCondition
2022-07-14,20.6,88.9,Cloudy
2022-07-15,20.0,100.0,Rainy
2022-07-16,21.4,100.0,Rainy
2022-07-17,26.7,94.5,Rainy
2022-07-18,21.3,71.9,Sunny
2022-07-19,25.0,66.7,Sunny
2022-07-20,25.7,67.7,Cloudy
2022-07-21,19.9,100.0,Rainy
2022-07-22,26.1,91.4,Rainy
2022-07-23,22.5,95.1,Rainy
2022-07-24,17.4,100.0,Rainy
2022-07-25,23.1,96.7,Rainy
2022-07-26,21.3,96.5,Rainy
2022-07-27,20.8,95.0,Rainy
2022-07-28,21.0,95.1,Rainy
2022-07-29,32.1,85.2,Sunny
2022-07-30,20.8,98.0,Sunny
2022-07-31,20.1,100.0,Rainy
2022-08-01,25.9,98.8,Cloudy
2022-08-02,26.2,93.9,Sunny
2022-08-03,21.0,80.9,Cloudy
2022-08-04,26.4,72.8,Sunny
2022-08-05,24.4,100.0,Rainy
2022-08-06,19.8,67.0,Cloudy
2022-08-07,24.4,100.0,Rainy
2022-08-08,26.4,94.7,Rainy
2022-08-09,28.6,82.1,Cloudy
2022-08-10,24.7,93.0,Rainy
2022-08-11,26.5,70.9,Cloudy
2022-08-12,25.1,84.8,Rainy
2022-08-13,25.3,92.0,Rainy
2022-08-14,24.3,100.0,Cloudy
2022-08-15,25.2,97.2,Rainy
2022-08-16,22.3,87.1,Rainy
2022-08-17,22.6,93.1,Rainy
2022-08-18,20.0,76.8,Sunny
2022-08-19,20.4,86.6,Rainy
2022-08-20,19.5,88.2,Rainy
2022-08-21,26.3,86.8,Rainy
2022-08-22,26.9,75.8,Rainy
2022-08-23,26.2,83.2,Cloudy
2022-08-24,22.3,71.0,Cloudy
2022-08-25,24.9,100.0,Rainy
2022-08-26,26.9,91.7,Cloudy
2022-08-27,19.0,91.3,Rainy
2022-08-28,23.4,87.4,Cloudy
2022-08-29,21.0,100.0,Sunny
2022-08-30,21.2,91.4,Rainy
2022-08-31,19.0,75.0,Cloudy
2022-09-01,26.8,100.0,Rainy
2022-09-02,23.6,71.3,Sunny
2022-09-03,20.0,91.7,Rainy
2022-09-04,26.4,83.7,Cloudy
2022-09-05,19.0,86.4,Rainy
2022-09-06,22.3,77.4,Rainy
2022-09-07,28.2,96.5,Rainy
2022-09-08,19.9,89.9,Rainy
2022-09-09,26.6,88.1,Cloudy
2022-09-10,23.4,80.6,Rainy
2022-09-11,30.6,86.0,Rainy
2022-09-12,27.1,100.0,Rainy
2022-09-13,20.3,99.0,Rainy
2022-09-14,21.7,88.1,Rainy
2022-09-15,27.9,79.4,Sunny
2022-09-16,19.8,93.0,Cloudy
2022-09-17,25.8,77.3,Cloudy
2022-09-18,16.3,100.0,Rainy
2022-09-19,16.2,89.5,Rainy
2022-09-20,23.4,81.6,Cloudy
2022-09-21,18.0,90.1,Rainy
2022-09-22,21.0,74.8,Cloudy
2022-09-23,25.3,94.3,Rainy
2022-09-24,27.8,86.9,Cloudy
2022-09-25,25.0,85.6,Sunny
2022-09-26,22.1,75.0,Rainy
2022-09-27,21.2,90.4,Rainy
2022-09-28,24.9,87.7,Cloudy
2022-09-29,20.2,92.9,Cloudy
2022-09-30,23.6,77.5,Rainy
2022-10-01,22.9,45.2,Sunny
2022-10-02,16.0,80.9,Rainy
2022-10-03,21.5,73.6,Sunny
2022-10-04,24.1,35.0,Cloudy
2022-10-05,26.5,57.2,Sunny
2022-10-06,16.6,75.0,Rainy
2022-10-07,15.7,79.4,Rainy
2022-10-08,25.9,71.2,Sunny
2022-10-09,24.9,60.1,Sunny
2022-10-10,23.5,71.5,Cloudy
2022-10-11,19.2,75.0,Rainy
2022-10-12,22.2,63.2,Sunny
2022-10-13,19.9,96.6,Rainy
2022-10-14,26.5,67.8,Cloudy
2022-10-15,19.7,67.4,Cloudy
2022-10-16,20.8,49.4,Sunny
2022-10-17,20.8,71.3,Sunny
2022-10-18,17.2,83.1,Rainy
2022-10-19,22.2,63.2,Sunny
2022-10-20,25.8,49.9,Cloudy
2022-10-21,22.3,42.8,Cloudy
2022-10-22,18.4,75.0,Rainy
2022-10-23,19.8,93.9,Rainy
2022-10-24,19.6,62.2,Sunny
2022-10-25,21.0,80.8,Rainy
2022-10-26,21.9,73.3,Sunny
2022-10-27,26.9,69.1,Sunny
2022-10-28,23.8,46.8,Cloudy
2022-10-29,23.0,51.6,Sunny
2022-10-30,20.5,60.6,Cloudy
2022-10-31,21.5,67.1,Sunny
2022-11-01,24.0,66.7,Sunny
2022-11-02,21.1,70.3,Sunny
2022-11-03,17.6,75.0,Rainy
2022-11-04,20.9,73.4,Cloudy
2022-11-05,22.9,57.9,Sunny
2022-11-06,28.4,69.8,Cloudy
2022-11-07,22.3,75.0,Rainy
2022-11-08,16.6,50.5,Cloudy
2022-11-09,23.8,75.0,Rainy
2022-11-10,15.1,75.8,Rainy
2022-11-11,27.8,49.0,Sunny
2022-11-12,21.0,79.9,Cloudy
2022-11-13,26.5,46.9,Cloudy
2022-11-14,21.4,58.2,Sunny
2022-11-15,21.2,63.7,Sunny
2022-11-16,24.9,67.9,Cloudy
2022-11-17,20.4,75.0,Rainy
2022-11-18,16.8,75.0,Rainy
2022-11-19,21.8,75.0,Rainy
2022-11-20,22.2,57.1,Sunny
2022-11-21,19.7,56.6,Sunny
2022-11-22,22.3,61.5,Sunny
2022-11-23,21.3,75.0,Rainy
2022-11-24,25.5,69.3,Sunny
2022-11-25,27.4,64.0,Sunny
2022-11-26,20.1,52.1,Sunny
2022-11-27,24.6,55.9,Cloudy
2022-11-28,23.1,73.3,Sunny
2022-11-29,24.9,55.1,Cloudy
2022-11-30,17.6,62.4,Cloudy
2022-12-01,18.6,51.1,Sunny
2022-12-02,23.3,54.8,Sunny
2022-12-03,22.0,75.0,Rainy
2022-12-04,22.1,86.4,Sunny
2022-12-05,22.7,54.3,Sunny
2022-12-06,23.3,61.7,Sunny
2022-12-07,21.9,54.2,Cloudy
2022-12-08,20.6,41.3,Cloudy
2022-12-09,21.1,75.0,Rainy
2022-12-10,21.9,68.2,Sunny
2022-12-11,20.7,70.6,Cloudy
2022-12-12,16.7,47.3,Sunny
2022-12-13,19.5,75.0,Rainy
2022-12-14,19.0,63.4,Sunny
2022-12-15,21.5,80.2,Sunny
2022-12-16,19.0,83.9,Rainy
2022-12-17,21.4,61.7,Sunny
2022-12-18,24.6,50.5,Sunny
2022-12-19,22.8,58.2,Cloudy
2022-12-20,22.8,78.3,Cloudy
2022-12-21,22.2,75.0,Rainy
2022-12-22,17.1,63.5,Sunny
2022-12-23,20.5,45.2,Cloudy
2022-12-24,25.3,59.7,Sunny
2022-12-25,19.5,61.6,Sunny
2022-12-26,23.4,54.6,Cloudy
2022-12-27,16.6,50.0,Sunny
2022-12-28,20.5,75.0,Rainy
2022-12-29,23.7,62.8,Cloudy
2022-12-30,24.4,59.8,Sunny
2022-12-31,30.0,55.8,Sunny
2023-01-01,19.7,58.9,Sunny
2023-01-02,19.6,57.5,Sunny
2023-01-03,20.6,71.2,Sunny
2023-01-04,17.1,72.8,Sunny
2023-01-05,12.3,63.0,Sunny
2023-01-06,18.0,59.7,Sunny
2023-01-07,23.7,66.3,Sunny
2023-01-08,19.0,68.6,Sunny
2023-01-09,19.8,75.9,Rainy
2023-01-10,28.3,66.0,Sunny
2023-01-11,28.6,60.8,Sunny
2023-01-12,18.1,59.7,Cloudy
2023-01-13,20.8,55.5,Sunny
2023-01-14,20.6,52.9,Sunny
2023-01-15,18.8,63.4,Sunny
2023-01-16,20.0,67.4,Cloudy
2023-01-17,20.5,62.4,Cloudy
2023-01-18,18.0,62.5,Cloudy
2023-01-19,17.0,69.7,Sunny
2023-01-20,20.6,69.1,Sunny
2023-01-21,20.7,81.9,Sunny
2023-01-22,17.8,51.1,Sunny
2023-01-23,15.9,54.2,Sunny
2023-01-24,23.8,64.3,Sunny
2023-01-25,24.7,50.1,Cloudy
2023-01-26,21.2,80.1,Sunny
2023-01-27,21.5,73.4,Cloudy
2023-01-28,21.5,59.6,Sunny
2023-01-29,32.1,66.8,Sunny
2023-01-30,18.7,41.1,Cloudy
2023-01-31,22.3,74.3,Sunny
2023-02-01,21.0,78.9,Rainy
2023-02-02,20.4,77.2,Cloudy
2023-02-03,21.9,53.5,Cloudy
2023-02-04,24.5,49.3,Sunny
2023-02-05,22.5,65.9,Cloudy
2023-02-06,20.4,56.1,Sunny
2023-02-07,22.3,47.4,Sunny
2023-02-08,19.4,71.4,Sunny
2023-02-09,17.4,37.9,Sunny
2023-02-10,17.0,84.4,Rainy
2023-02-11,16.3,66.2,Cloudy
2023-02-12,21.7,82.1,Sunny
2023-02-13,27.0,63.1,Sunny
2023-02-14,27.9,63.8,Sunny
2023-02-15,16.2,44.9,Sunny
2023-02-16,19.8,61.4,Sunny
2023-02-17,22.4,54.1,Cloudy
2023-02-18,20.1,57.3,Sunny
2023-02-19,19.1,59.5,Sunny
2023-02-20,24.6,67.7,Sunny
2023-02-21,23.7,58.9,Sunny
2023-02-22,19.5,55.1,Cloudy
2023-02-23,26.3,41.3,Sunny
2023-02-24,20.2,91.6,Rainy
2023-02-25,20.7,68.1,Sunny
2023-02-26,19.5,75.0,Rainy
2023-02-27,24.4,64.6,Cloudy
2023-02-28,22.5,67.1,Sunny
2023-03-01,26.6,58.1,Cloudy
2023-03-02,28.4,48.3,Cloudy
2023-03-03,28.0,52.6,Sunny
2023-03-04,20.0,75.0,Rainy
2023-03-05,26.2,75.0,Rainy
2023-03-06,29.8,62.8,Cloudy
2023-03-07,29.8,45.8,Sunny
2023-03-08,32.6,75.0,Rainy
2023-03-09,23.8,48.8,Cloudy
2023-03-10,30.0,52.6,Cloudy
2023-03-11,29.8,38.4,Sunny
2023-03-12,29.7,53.8,Sunny
2023-03-13,26.2,54.1,Cloudy
2023-03-14,28.7,25.6,Sunny
2023-03-15,26.6,39.3,Cloudy
2023-03-16,30.4,52.3,Sunny
2023-03-17,31.0,54.5,Sunny
2023-03-18,28.4,35.4,Sunny
2023-03-19,25.5,57.2,Cloudy
2023-03-20,29.2,48.8,Cloudy
2023-03-21,30.4,58.3,Cloudy
2023-03-22,30.8,51.7,Sunny
2023-03-23,29.3,51.8,Sunny
2023-03-24,28.7,61.6,Cloudy
2023-03-25,27.7,57.1,Sunny
2023-03-26,34.2,32.9,Sunny
2023-03-27,32.4,75.0,Rainy
2023-03-28,26.3,53.0,Sunny
2023-03-29,26.1,43.8,Cloudy
2023-03-30,28.9,59.4,Cloudy
2023-03-31,27.4,31.8,Sunny
2023-04-01,30.5,40.9,Cloudy
2023-04-02,24.8,75.0,Rainy
2023-04-03,26.1,57.4,Sunny
2023-04-04,28.6,48.3,Sunny
2023-04-05,27.9,55.1,Sunny
2023-04-06,24.6,45.3,Cloudy
2023-04-07,28.6,41.5,Sunny
2023-04-08,32.1,75.0,Rainy
2023-04-09,22.7,54.5,Sunny
2023-04-10,30.3,38.8,Cloudy
2023-04-11,31.0,50.2,Sunny
2023-04-12,23.1,36.6,Sunny
2023-04-13,29.4,39.0,Cloudy
2023-04-14,29.3,56.0,Sunny
2023-04-15,24.4,44.3,Sunny
2023-04-16,23.4,49.2,Cloudy
2023-04-17,29.4,44.2,Cloudy
2023-04-18,20.2,64.3,Sunny
2023-04-19,27.0,49.7,Cloudy
2023-04-20,31.4,70.9,Sunny
2023-04-21,29.3,40.2,Cloudy
2023-04-22,25.7,62.1,Sunny
2023-04-23,27.7,44.4,Sunny
2023-04-24,30.1,43.7,Sunny
2023-04-25,22.7,60.6,Sunny
2023-04-26,25.9,74.3,Sunny
2023-04-27,23.9,46.9,Cloudy
2023-04-28,30.3,56.6,Cloudy
2023-04-29,28.0,55.8,Sunny
2023-04-30,29.1,75.0,Rainy
2023-05-01,25.2,62.9,Sunny
2023-05-02,29.1,75.0,Rainy
2023-05-03,26.5,39.8,Cloudy
2023-05-04,29.7,75.0,Rainy
2023-05-05,29.0,75.0,Rainy
2023-05-06,27.2,44.9,Cloudy
2023-05-07,29.4,63.8,Sunny
2023-05-08,26.6,53.2,Sunny
2023-05-09,29.9,67.0,Sunny
2023-05-10,25.1,56.4,Cloudy
2023-05-11,25.9,49.9,Sunny
2023-05-12,29.2,42.7,Sunny
2023-05-13,28.2,61.8,Cloudy
2023-05-14,27.0,41.2,Cloudy
2023-05-15,29.6,50.1,Sunny
2023-05-16,28.9,57.9,Sunny
2023-05-17,27.7,61.6,Sunny
2023-05-18,25.9,46.1,Sunny
2023-05-19,30.8,52.1,Sunny
2023-05-20,28.0,43.3,Cloudy
2023-05-21,31.7,55.3,Cloudy
2023-05-22,31.3,75.0,Rainy
2023-05-23,29.2,62.1,Sunny
2023-05-24,25.7,46.9,Sunny
2023-05-25,19.2,75.0,Rainy
2023-05-26,31.8,68.1,Cloudy
2023-05-27,27.2,55.6,Cloudy
2023-05-28,25.2,51.0,Sunny
2023-05-29,25.9,47.9,Cloudy
2023-05-30,29.0,75.1,Sunny
2023-05-31,27.7,48.0,Sunny
2023-06-01,25.8,79.2,Rainy
2023-06-02,20.8,87.4,Rainy
2023-06-03,28.1,84.1,Cloudy
2023-06-04,17.7,100.0,Rainy
2023-06-05,25.4,92.1,Rainy
2023-06-06,24.7,78.3,Cloudy
2023-06-07,29.4,93.9,Rainy
2023-06-08,24.1,100.0,Rainy
2023-06-09,23.6,90.3,Rainy
2023-06-10,27.1,82.1,Cloudy
2023-06-11,20.3,74.6,Cloudy
2023-06-12,20.0,77.1,Sunny
2023-06-13,24.1,78.1,Cloudy
2023-06-14,18.7,83.3,Rainy
2023-06-15,22.8,81.6,Sunny
2023-06-16,23.5,88.8,Rainy
2023-06-17,23.2,90.5,Cloudy
2023-06-18,25.4,96.8,Rainy
2023-06-19,16.6,100.0,Rainy
2023-06-20,24.7,68.7,Cloudy
2023-06-21,22.7,67.6,Sunny
2023-06-22,26.3,68.3,Cloudy
2023-06-23,26.1,79.2,Cloudy
2023-06-24,30.9,66.0,Cloudy
2023-06-25,24.9,97.4,Rainy
2023-06-26,19.1,88.1,Rainy
2023-06-27,27.4,92.7,Cloudy
2023-06-28,23.8,91.9,Cloudy
2023-06-29,25.9,78.0,Cloudy
2023-06-30,23.3,79.0,Rainy
2023-07-01,22.8,84.5,Rainy
2023-07-02,26.6,83.3,Cloudy
2023-07-03,24.6,57.7,Cloudy
2023-07-04,23.5,97.0,Rainy
2023-07-05,22.2,96.6,Rainy
2023-07-06,21.9,100.0,Rainy
2023-07-07,18.6,97.2,Rainy
2023-07-08,28.8,74.1,Cloudy
2023-07-09,22.4,100.0,Rainy
2023-07-10,29.2,86.6,Sunny
2023-07-11,21.4,94.2,Cloudy
2023-07-12,21.7,90.5,Rainy
2023-07-13,25.1,71.2,Cloudy
2023-07-14,23.9,96.5,Rainy
2023-07-15,24.9,100.0,Rainy
2023-07-16,22.8,98.2,Rainy
2023-07-17,22.4,75.0,Rainy
2023-07-18,23.2,92.7,Rainy
2023-07-19,21.8,93.4,Rainy
2023-07-20,17.3,88.6,Rainy
2023-07-21,20.8,64.6,Cloudy
2023-07-22,21.7,95.2,Sunny
2023-07-23,18.8,100.0,Cloudy
2023-07-24,21.7,92.3,Rainy
2023-07-25,27.4,69.4,Cloudy
2023-07-26,25.9,76.2,Cloudy
2023-07-27,26.0,87.1,Rainy
2023-07-28,22.5,100.0,Rainy
2023-07-29,25.8,100.0,Rainy
2023-07-30,21.8,90.4,Rainy
2023-07-31,26.9,96.8,Rainy
2023-08-01,19.6,100.0,Rainy
2023-08-02,24.3,100.0,Rainy
2023-08-03,27.5,78.3,Cloudy
2023-08-04,21.0,68.1,Cloudy
2023-08-05,18.4,97.3,Rainy
2023-08-06,24.9,86.4,Sunny
2023-08-07,24.0,87.9,Rainy
2023-08-08,20.9,100.0,Rainy
2023-08-09,22.2,92.2,Rainy
2023-08-10,25.6,92.0,Rainy
2023-08-11,25.8,100.0,Rainy
2023-08-12,26.8,75.1,Cloudy
2023-08-13,23.2,75.0,Rainy
2023-08-14,21.8,80.3,Rainy
2023-08-15,25.5,87.7,Sunny
2023-08-16,23.1,96.6,Rainy
2023-08-17,24.9,80.7,Cloudy
2023-08-18,29.3,88.6,Sunny
2023-08-19,22.8,88.5,Rainy
2023-08-20,25.7,100.0,Rainy
2023-08-21,23.5,82.5,Rainy
2023-08-22,24.2,89.9,Rainy
2023-08-23,24.1,94.8,Rainy
2023-08-24,28.5,64.4,Cloudy
2023-08-25,19.9,100.0,Rainy
2023-08-26,21.0,76.7,Cloudy
2023-08-27,23.0,81.2,Cloudy
2023-08-28,22.7,64.4,Cloudy
2023-08-29,17.0,75.0,Rainy
2023-08-30,28.2,74.7,Sunny
2023-08-31,19.2,61.9,Cloudy
2023-09-01,28.2,77.2,Cloudy
2023-09-02,22.8,86.5,Rainy
2023-09-03,33.4,91.1,Cloudy
2023-09-04,16.7,92.0,Rainy
2023-09-05,21.8,95.9,Rainy
2023-09-06,23.7,88.5,Rainy
2023-09-07,20.1,66.1,Cloudy
2023-09-08,29.2,84.3,Cloudy
2023-09-09,23.1,86.8,Sunny
2023-09-10,23.8,77.4,Cloudy
2023-09-11,19.2,85.6,Rainy
2023-09-12,20.6,100.0,Cloudy
2023-09-13,22.9,100.0,Rainy
2023-09-14,21.7,97.1,Rainy
2023-09-15,22.4,86.5,Rainy
2023-09-16,20.7,87.3,Rainy
2023-09-17,27.6,84.0,Cloudy
2023-09-18,21.4,71.8,Sunny
2023-09-19,21.8,60.5,Cloudy
2023-09-20,16.9,100.0,Rainy
2023-09-21,21.9,92.3,Rainy
2023-09-22,18.6,100.0,Rainy
2023-09-23,22.7,81.2,Rainy
2023-09-24,20.9,96.8,Rainy
2023-09-25,14.6,87.9,Sunny
2023-09-26,19.0,100.0,Rainy
2023-09-27,22.4,100.0,Rainy
2023-09-28,21.6,98.5,Rainy
2023-09-29,19.7,100.0,Rainy
2023-09-30,21.2,74.5,Cloudy
2023-10-01,15.1,75.0,Rainy
2023-10-02,24.9,57.0,Cloudy
2023-10-03,21.2,57.0,Sunny
2023-10-04,24.0,44.5,Sunny
2023-10-05,22.4,62.3,Sunny
2023-10-06,20.8,74.8,Sunny
2023-10-07,18.0,53.3,Sunny
2023-10-08,22.9,59.5,Cloudy
2023-10-09,24.2,53.6,Cloudy
2023-10-10,21.7,68.3,Sunny
2023-10-11,15.4,75.0,Rainy
2023-10-12,26.6,55.6,Sunny
2023-10-13,18.6,69.7,Cloudy
2023-10-14,19.9,76.0,Rainy
2023-10-15,23.4,49.8,Sunny
2023-10-16,19.9,68.0,Sunny
2023-10-17,18.7,71.8,Sunny
2023-10-18,21.5,48.4,Sunny
2023-10-19,25.5,57.3,Sunny
2023-10-20,23.0,47.0,Sunny
2023-10-21,19.2,57.5,Cloudy
2023-10-22,16.9,52.7,Sunny
2023-10-23,26.0,53.5,Sunny
2023-10-24,18.9,68.8,Sunny
2023-10-25,25.8,61.2,Cloudy
2023-10-26,20.9,75.0,Rainy
2023-10-27,17.8,58.9,Sunny
2023-10-28,21.9,64.0,Sunny
2023-10-29,16.3,95.4,Sunny
2023-10-30,22.7,63.0,Cloudy
2023-10-31,17.5,62.5,Cloudy
2023-11-01,25.8,59.4,Sunny
2023-11-02,21.2,59.5,Sunny
2023-11-03,21.3,75.0,Rainy
2023-11-04,20.5,75.0,Rainy
2023-11-05,16.8,53.1,Sunny
2023-11-06,18.9,80.1,Rainy
2023-11-07,17.6,71.5,Sunny
2023-11-08,18.9,66.7,Sunny
2023-11-09,19.3,65.7,Sunny
2023-11-10,19.2,71.3,Sunny
2023-11-11,17.2,74.9,Sunny
2023-11-12,18.4,62.7,Cloudy
2023-11-13,18.8,43.2,Sunny
2023-11-14,24.1,59.7,Cloudy
2023-11-15,26.1,56.0,Sunny
2023-11-16,20.0,60.7,Cloudy
2023-11-17,24.1,56.5,Sunny
2023-11-18,23.7,39.7,Sunny
2023-11-19,16.2,75.0,Rainy
2023-11-20,25.2,63.0,Cloudy
2023-11-21,24.2,73.8,Cloudy
2023-11-22,23.3,52.6,Sunny
2023-11-23,24.6,79.2,Rainy
2023-11-24,22.6,72.1,Sunny
2023-11-25,25.2,56.8,Sunny
2023-11-26,29.7,61.7,Sunny
2023-11-27,21.8,73.8,Cloudy
2023-11-28,23.0,32.8,Sunny
2023-11-29,21.8,75.6,Rainy
2023-11-30,24.5,66.0,Sunny
2023-12-01,25.7,80.1,Sunny
2023-12-02,21.6,61.1,Sunny
2023-12-03,17.4,54.7,Sunny
2023-12-04,26.0,57.1,Cloudy
2023-12-05,20.0,75.0,Rainy
2023-12-06,19.5,69.4,Cloudy
2023-12-07,21.3,55.2,Sunny
2023-12-08,23.2,50.3,Sunny
2023-12-09,23.0,80.8,Rainy
2023-12-10,23.3,57.2,Sunny
2023-12-11,26.2,71.9,Cloudy
2023-12-12,21.1,79.9,Sunny
2023-12-13,18.2,50.0,Sunny
2023-12-14,20.2,89.4,Rainy
2023-12-15,23.9,48.5,Cloudy
2023-12-16,20.6,72.0,Sunny
2023-12-17,16.9,75.0,Rainy
2023-12-18,24.4,57.7,Cloudy
2023-12-19,21.5,59.3,Sunny
2023-12-20,22.5,48.8,Cloudy
2023-12-21,21.7,76.1,Cloudy
2023-12-22,24.2,58.6,Sunny
2023-12-23,23.9,63.5,Cloudy
2023-12-24,26.4,44.8,Sunny
2023-12-25,14.5,55.4,Sunny
2023-12-26,21.2,72.7,Sunny
2023-12-27,20.5,57.2,Cloudy
2023-12-28,21.3,59.5,Sunny
2023-12-29,23.2,75.0,Rainy
2023-12-30,23.6,61.3,Sunny
2023-12-31,17.6,50.8,Sunny
2024-01-01,23.9,66.5,Cloudy
2024-01-02,25.6,62.7,Sunny
2024-01-03,20.8,54.5,Sunny
2024-01-04,24.8,44.7,Sunny
2024-01-05,20.3,55.3,Cloudy
2024-01-06,16.7,60.2,Sunny
2024-01-07,19.9,59.4,Sunny
2024-01-08,25.5,46.9,Cloudy
2024-01-09,26.4,63.8,Sunny
2024-01-10,19.5,47.9,Cloudy
2024-01-11,19.1,59.9,Cloudy
2024-01-12,23.2,50.1,Sunny
2024-01-13,23.2,77.9,Rainy
2024-01-14,19.6,76.8,Cloudy
2024-01-15,19.8,58.3,Sunny
2024-01-16,17.5,75.0,Rainy
2024-01-17,21.9,71.2,Sunny
2024-01-18,14.2,89.9,Rainy
2024-01-19,18.3,78.7,Rainy
2024-01-20,19.2,66.7,Cloudy
2024-01-21,14.0,47.0,Sunny
2024-01-22,26.5,72.8,Sunny
2024-01-23,19.0,48.2,Cloudy
2024-01-24,18.7,79.0,Rainy
2024-01-25,22.3,49.9,Sunny
2024-01-26,19.5,67.0,Cloudy
2024-01-27,26.1,60.4,Sunny
2024-01-28,22.1,68.9,Sunny
2024-01-29,22.5,50.4,Cloudy
2024-01-30,27.9,50.1,Cloudy
2024-01-31,21.2,55.8,Cloudy
2024-02-01,22.4,49.4,Sunny
2024-02-02,18.5,70.3,Sunny
2024-02-03,25.0,69.4,Sunny
2024-02-04,17.0,78.6,Sunny
2024-02-05,25.2,59.1,Cloudy
2024-02-06,18.7,59.3,Cloudy
2024-02-07,20.6,49.0,Cloudy
2024-02-08,21.0,75.0,Rainy
2024-02-09,20.7,55.9,Cloudy
2024-02-10,30.2,66.1,Cloudy
2024-02-11,19.6,70.7,Sunny
2024-02-12,19.6,79.3,Sunny
2024-02-13,20.3,68.7,Cloudy
2024-02-14,21.8,54.3,Sunny
2024-02-15,22.1,60.2,Sunny
2024-02-16,22.6,51.3,Sunny
2024-02-17,22.1,58.4,Sunny
2024-02-18,20.3,69.7,Sunny
2024-02-19,23.8,56.7,Sunny
2024-02-20,21.1,90.5,Rainy
2024-02-21,15.5,64.8,Sunny
2024-02-22,20.9,76.9,Rainy
2024-02-23,18.8,78.1,Rainy
2024-02-24,22.1,58.3,Sunny
2024-02-25,21.9,61.4,Cloudy
2024-02-26,25.4,64.3,Sunny
2024-02-27,21.0,73.4,Sunny
2024-02-28,21.9,71.6,Cloudy
2024-02-29,20.2,63.3,Cloudy
2024-03-01,29.6,32.2,Cloudy
2024-03-02,24.8,75.0,Rainy
2024-03-03,21.6,49.9,Cloudy
2024-03-04,23.8,75.0,Rainy
2024-03-05,33.1,43.1,Sunny
2024-03-06,27.6,65.1,Cloudy
2024-03-07,24.1,54.5,Sunny
2024-03-08,29.9,45.2,Sunny
2024-03-09,27.1,48.0,Sunny
2024-03-10,28.1,75.0,Rainy
2024-03-11,27.9,46.0,Cloudy
2024-03-12,27.9,83.1,Rainy
2024-03-13,26.9,38.9,Cloudy
2024-03-14,24.8,78.6,Rainy
2024-03-15,23.3,75.0,Rainy
2024-03-16,29.7,46.0,Sunny
2024-03-17,26.5,60.0,Cloudy
2024-03-18,33.2,53.8,Sunny
2024-03-19,30.6,55.2,Sunny
2024-03-20,28.9,51.1,Sunny
2024-03-21,26.6,58.5,Cloudy
2024-03-22,22.1,70.3,Sunny
2024-03-23,27.2,45.6,Sunny
2024-03-24,27.2,43.6,Cloudy
2024-03-25,24.8,53.8,Sunny
2024-03-26,30.5,49.0,Sunny
2024-03-27,23.9,75.0,Rainy
2024-03-28,25.1,50.8,Cloudy
2024-03-29,23.2,56.3,Cloudy
2024-03-30,26.9,57.4,Sunny
2024-03-31,29.3,75.0,Rainy
2024-04-01,30.3,42.7,Sunny
2024-04-02,27.6,57.4,Sunny
2024-04-03,29.1,49.6,Sunny
2024-04-04,30.3,46.7,Sunny
2024-04-05,27.6,75.0,Rainy
2024-04-06,24.9,75.0,Rainy
2024-04-07,32.3,31.4,Sunny
2024-04-08,25.8,75.0,Rainy
2024-04-09,29.2,65.8,Cloudy
2024-04-10,28.1,30.4,Cloudy
2024-04-11,28.8,65.9,Sunny
2024-04-12,23.3,52.6,Sunny
2024-04-13,23.8,52.8,Sunny
2024-04-14,31.0,45.9,Sunny
2024-04-15,26.6,52.7,Cloudy
2024-04-16,26.5,42.4,Cloudy
2024-04-17,31.7,57.3,Sunny
2024-04-18,32.1,50.4,Cloudy
2024-04-19,28.5,39.8,Sunny
2024-04-20,29.1,63.7,Sunny
2024-04-21,27.6,57.3,Cloudy
2024-04-22,26.8,30.2,Cloudy
2024-04-23,30.9,47.5,Cloudy
2024-04-24,26.7,50.4,Sunny
2024-04-25,31.5,76.9,Rainy
2024-04-26,30.6,35.6,Sunny
2024-04-27,30.9,71.7,Cloudy
2024-04-28,26.3,46.0,Sunny
2024-04-29,24.4,54.4,Cloudy
2024-04-30,29.1,55.7,Sunny
2024-05-01,23.4,44.0,Sunny
2024-05-02,26.1,59.6,Sunny
2024-05-03,25.6,60.2,Cloudy
2024-05-04,27.9,49.8,Sunny
2024-05-05,30.3,44.3,Sunny
2024-05-06,27.8,41.9,Sunny
2024-05-07,30.0,57.5,Cloudy
2024-05-08,34.7,39.1,Sunny
2024-05-09,29.7,47.7,Cloudy
2024-05-10,34.8,42.7,Cloudy
2024-05-11,24.3,75.0,Rainy
2024-05-12,31.7,42.9,Sunny
2024-05-13,29.4,51.0,Sunny
2024-05-14,27.7,37.0,Sunny
2024-05-15,26.9,44.4,Cloudy
2024-05-16,24.6,49.6,Sunny
2024-05-17,21.2,75.0,Rainy
2024-05-18,27.4,42.8,Cloudy
2024-05-19,32.4,35.9,Sunny
2024-05-20,25.9,38.1,Sunny
2024-05-21,29.2,55.8,Sunny
2024-05-22,23.9,36.1,Sunny
2024-05-23,29.8,76.4,Rainy
2024-05-24,24.9,89.6,Rainy
2024-05-25,29.7,46.8,Sunny
2024-05-26,25.8,48.5,Sunny
2024-05-27,30.6,65.2,Sunny
2024-05-28,33.9,35.9,Cloudy
2024-05-29,28.4,56.4,Cloudy
2024-05-30,32.1,47.8,Cloudy
2024-05-31,31.0,38.3,Cloudy
